C24,C64,t0,c6,pos,injected,scenario_id,k,expected_sigma,recipe_normal
SIM_CH_4,C64_15463_CH_4,1546647680.5,C6_0,462,False,,-1,0.0,True
SIM_CH_4,C64_15472_CH_4,1546648133.1,C6_0,463,False,,-1,0.0,True
SIM_CH_4,C64_15467_CH_4,1546648358.2,C6_0,464,False,,-1,0.0,True
SIM_CH_4,C64_15454_CH_4,1546652508.7,C6_0,465,False,,-1,0.0,True
SIM_CH_4,C64_15459_CH_4,1546652973.8,C6_0,466,False,,-1,0.0,True
SIM_CH_4,C64_15418_CH_4,1546656446.1,C6_0,467,False,,-1,0.0,True
SIM_CH_4,C64_15414_CH_4,1546657469.6,C6_0,468,False,,-1,0.0,True
SIM_CH_4,C64_15424_CH_4,1546657697.6,C6_0,469,False,,-1,0.0,True
SIM_CH_4,C64_15395_CH_4,1546658438.8,C6_0,470,False,,-1,0.0,True
SIM_CH_4,C64_15390_CH_4,1546658790.2,C6_0,471,False,,-1,0.0,True
SIM_CH_4,C64_15363_CH_4,1546659537.2,C6_0,472,False,,-1,0.0,True
SIM_CH_4,C64_15373_CH_4,1546660554.8,C6_0,473,False,,-1,0.0,True
SIM_CH_4,C64_15358_CH_4,1546661179.1,C6_0,474,False,,-1,0.0,True
SIM_CH_4,C64_15353_CH_4,1546661875.3,C6_0,475,False,,-1,0.0,True
SIM_CH_4,C64_15282_CH_4,1546665672.1,C6_0,476,False,,-1,0.0,True
SIM_CH_4,C64_15286_CH_4,1546666578.5,C6_0,477,False,,-1,0.0,True
SIM_CH_4,C64_15278_CH_4,1546666692.5,C6_0,478,False,,-1,0.0,True
SIM_CH_4,C64_15255_CH_4,1546667544.9,C6_0,479,False,,-1,0.0,True
SIM_CH_4,C64_15260_CH_4,1546667893.5,C6_0,480,False,,-1,0.0,True
SIM_CH_4,C64_15217_CH_4,1546669096.5,C6_0,481,False,,-1,0.0,True
SIM_CH_4,C64_15223_CH_4,1546669546.7,C6_0,482,False,,-1,0.0,True
SIM_CH_4,C64_15206_CH_4,1546670642.1,C6_0,483,False,,-1,0.0,True
SIM_CH_4,C64_15202_CH_4,1546671338.4,C6_0,484,False,,-1,0.0,True
SIM_CH_4,C64_15210_CH_4,1546671455.4,C6_0,485,False,,-1,0.0,True
SIM_CH_4,C64_15740_CH_4,1546757866.8,C6_0,486,False,,-1,0.0,True
SIM_CH_4,C64_15745_CH_4,1546758215.1,C6_0,487,False,,-1,0.0,True
SIM_CH_4,C64_15730_CH_4,1546759307.5,C6_0,488,False,,-1,0.0,True
SIM_CH_4,C64_15726_CH_4,1546759874.9,C6_0,489,False,,-1,0.0,True
SIM_CH_4,C64_15735_CH_4,1546760325.7,C6_0,490,False,,-1,0.0,True
SIM_CH_4,C64_15706_CH_4,1546761183.3,C6_0,491,False,,-1,0.0,True
SIM_CH_4,C64_15700_CH_4,1546761300.4,C6_0,492,False,,-1,0.0,True
SIM_CH_4,C64_15678_CH_4,1546777986.9,C6_0,493,False,,-1,0.0,True
SIM_CH_4,C64_15685_CH_4,1546778776.2,C6_0,494,False,,-1,0.0,True
SIM_CH_4,C64_15639_CH_4,1546779286.4,C6_0,495,False,,-1,0.0,True
SIM_CH_4,C64_15643_CH_4,1546779751.5,C6_0,496,False,,-1,0.0,True
SIM_CH_4,C64_15648_CH_4,1546780333.8,C6_0,497,False,,-1,0.0,True
SIM_CH_4,C64_15614_CH_4,1546785229.1,C6_0,498,False,,-1,0.0,True
SIM_CH_4,C64_15619_CH_4,1546785811.4,C6_0,499,False,,-1,0.0,True
SIM_CH_4,C64_15623_CH_4,1546786273.6,C6_0,500,False,,-1,0.0,True
